cvegeo,cve_ent,cve_mun,cluster_id,n_observaciones,dias_con_firms,dias_con_conafor,dias_con_smn,firms_total,cluster_label,cluster_name,nivel_actividad_firms,nivel_confirmacion_conafor,nivel_cobertura_smn,color_sugerido,orden_visualizacion
19029,19,29,4,1964,32,0,1957,77.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19030,19,30,4,866,4,0,866,87.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19031,19,31,4,827,24,0,827,33.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19034,19,34,4,1541,22,0,1534,42.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19038,19,38,4,128,3,0,128,8.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19039,19,39,4,11,0,0,11,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19040,19,40,4,1894,41,0,1893,74.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19046,19,46,4,1207,462,0,1206,2441.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19047,19,47,4,4,4,0,0,4.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19049,19,49,4,62,0,0,62,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
19051,19,51,4,1431,16,0,1429,26.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20001,20,1,4,11,10,2,0,26.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20002,20,2,4,210,210,0,0,466.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20006,20,6,4,456,0,0,456,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20009,20,9,4,373,371,3,0,828.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20011,20,11,4,22,22,0,0,53.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20012,20,12,4,188,173,22,0,485.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20013,20,13,4,2,2,0,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20018,20,18,4,797,0,0,797,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20019,20,19,4,931,1,0,931,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20020,20,20,4,230,225,6,0,439.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20023,20,23,4,45,43,3,0,50.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20024,20,24,4,119,115,7,0,275.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20028,20,28,4,171,162,10,0,309.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20033,20,33,4,7,7,0,0,7.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20035,20,35,4,5,2,3,0,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20036,20,36,4,567,43,1,567,200.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20037,20,37,4,11,11,0,0,19.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20038,20,38,4,1087,23,1,1063,37.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20039,20,39,4,6,1,0,6,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20040,20,40,4,1,1,0,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20041,20,41,4,2173,52,9,2118,128.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20042,20,42,4,7,0,0,7,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20045,20,45,4,3,3,0,0,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20046,20,46,4,42,39,6,0,340.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20052,20,52,4,11,0,0,11,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20055,20,55,4,11,11,0,0,16.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20056,20,56,4,268,268,0,0,1356.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20059,20,59,4,834,14,4,834,60.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20060,20,60,4,59,57,3,0,140.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20063,20,63,4,9,8,1,0,12.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20065,20,65,4,9,9,0,0,10.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20066,20,66,4,5,0,0,5,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20067,20,67,4,1,0,0,1,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20070,20,70,4,68,67,3,0,177.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20071,20,71,4,27,24,4,0,43.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20072,20,72,4,2,0,2,0,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20073,20,73,4,1,0,0,1,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20075,20,75,4,24,24,0,0,56.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20077,20,77,4,28,28,0,0,41.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20082,20,82,4,176,176,1,0,413.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20084,20,84,4,13,10,4,0,18.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20085,20,85,4,2,2,0,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20091,20,91,4,16,9,8,0,14.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20093,20,93,4,8395,4,1,8395,5.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20094,20,94,4,2,1,1,0,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20097,20,97,4,7,6,1,0,12.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20101,20,101,4,2,2,1,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20105,20,105,4,658,1,1,656,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20107,20,107,4,37,0,0,37,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20108,20,108,4,32,0,0,32,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20111,20,111,4,116,116,0,0,235.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20113,20,113,4,5470,88,2,5451,146.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20114,20,114,4,1,1,0,0,19.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20116,20,116,4,6,0,0,6,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20122,20,122,4,160,46,0,121,68.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20126,20,126,4,10,10,0,0,12.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20128,20,128,4,6,6,0,0,8.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20130,20,130,4,27,27,0,0,152.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20131,20,131,4,2,1,1,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20134,20,134,4,373,56,0,321,114.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20135,20,135,4,6319,11,3,6317,15.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20136,20,136,4,1859,43,1,1856,95.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20138,20,138,4,8,6,2,0,6.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20139,20,139,4,104,104,0,0,182.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20142,20,142,4,6,5,1,0,9.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20150,20,150,4,1060,13,5,1060,23.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20152,20,152,4,1087,3,0,1086,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20153,20,153,4,16,16,1,0,63.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20158,20,158,4,73,73,0,0,141.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20160,20,160,4,13,8,5,0,13.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20161,20,161,4,27,21,10,0,62.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20162,20,162,4,3,2,1,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20163,20,163,4,2,1,1,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20164,20,164,4,19,19,0,0,23.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20165,20,165,4,2,2,0,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20170,20,170,4,633,1,0,632,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20171,20,171,4,5456,53,4,5421,248.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20173,20,173,4,7493,55,2,7483,122.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20174,20,174,4,10,10,0,0,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20176,20,176,4,33,0,0,33,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20177,20,177,4,30,0,0,30,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20178,20,178,4,42,27,16,0,72.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20179,20,179,4,10,10,0,0,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20182,20,182,4,78,77,1,0,139.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20183,20,183,4,16,16,0,0,28.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20186,20,186,4,38,38,0,0,99.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20191,20,191,4,2,0,2,0,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20192,20,192,4,8,8,0,0,13.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20194,20,194,4,120,119,1,0,165.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20195,20,195,4,6527,1,0,6526,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20196,20,196,4,7,7,1,0,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20199,20,199,4,116,1,0,116,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20202,20,202,4,21,20,2,0,46.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20203,20,203,4,4,4,0,0,6.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20206,20,206,4,12,12,1,0,24.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20207,20,207,4,99,0,0,99,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20212,20,212,4,436,435,1,0,1353.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20214,20,214,4,1,1,0,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20219,20,219,4,4,4,0,0,7.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20220,20,220,4,1401,8,0,1401,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20222,20,222,4,2270,79,3,2192,123.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20225,20,225,4,93,93,0,0,128.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20226,20,226,4,386,27,0,383,38.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20227,20,227,4,14,13,2,0,21.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20228,20,228,4,29,29,0,0,40.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20229,20,229,4,25,23,3,0,51.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20232,20,232,4,881,4,0,881,4.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20233,20,233,4,18,18,1,0,150.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20234,20,234,4,15,15,0,0,19.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20235,20,235,4,20,19,1,0,38.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20236,20,236,4,4,4,0,0,6.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20237,20,237,4,2,0,0,2,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20239,20,239,4,4,3,2,0,7.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20242,20,242,4,155,152,3,0,336.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20244,20,244,4,7,6,1,0,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20245,20,245,4,1,1,0,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20248,20,248,4,9,9,0,0,12.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20250,20,250,4,620,2,0,620,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20251,20,251,4,116,115,1,0,309.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20253,20,253,4,76,70,6,0,125.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20254,20,254,4,12,0,0,12,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20257,20,257,4,13,12,3,0,37.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20258,20,258,4,5,3,3,0,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20259,20,259,4,186,184,5,0,494.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20261,20,261,4,4964,12,1,4961,25.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20266,20,266,4,99,6,2,99,43.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20268,20,268,4,337,0,0,337,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20271,20,271,4,26,20,7,0,37.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20279,20,279,4,6983,33,1,6982,109.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20280,20,280,4,2,0,0,2,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20283,20,283,4,4,4,1,0,14.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20284,20,284,4,2,0,2,0,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20285,20,285,4,107,107,1,0,475.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20286,20,286,4,31,0,0,31,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20290,20,290,4,3,3,0,0,5.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20293,20,293,4,8,0,0,8,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20294,20,294,4,83,0,0,83,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20295,20,295,4,27,0,0,27,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20298,20,298,4,676,28,3,655,65.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20301,20,301,4,20,20,0,0,40.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20302,20,302,4,143,143,1,0,297.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20310,20,310,4,22,16,7,0,25.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20314,20,314,4,30,1,0,29,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20315,20,315,4,3,3,0,0,7.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20316,20,316,4,57,56,1,0,119.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20319,20,319,4,126,120,12,0,703.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20322,20,322,4,16,16,0,0,19.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20323,20,323,4,70,70,1,0,107.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20324,20,324,4,2233,204,25,2126,357.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20325,20,325,4,3,0,0,3,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20326,20,326,4,329,329,1,0,1227.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20328,20,328,4,2,2,0,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20330,20,330,4,3880,223,3,3768,632.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20333,20,333,4,8006,134,1,7993,175.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20335,20,335,4,6,6,0,0,21.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20337,20,337,4,7449,69,17,7448,148.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20338,20,338,4,452,4,0,452,8.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20340,20,340,4,1,1,0,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20346,20,346,4,2,2,0,0,6.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20347,20,347,4,76,74,3,0,141.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20348,20,348,4,13,13,1,0,27.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20352,20,352,4,11,11,0,0,55.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20353,20,353,4,6,6,0,0,22.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20358,20,358,4,682,2,0,682,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20361,20,361,4,15,14,2,0,150.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20362,20,362,4,1,0,1,0,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20363,20,363,4,5336,6,14,5336,10.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20366,20,366,4,98,95,3,0,186.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20373,20,373,4,6,5,1,0,29.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20374,20,374,4,6,5,1,0,8.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20376,20,376,4,2,2,0,0,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20381,20,381,4,11,11,0,0,11.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20391,20,391,4,97,96,2,0,166.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20392,20,392,4,47,44,4,0,94.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20396,20,396,4,4,3,1,0,3.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20399,20,399,4,7,5,3,0,13.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20400,20,400,4,1,1,0,0,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20402,20,402,4,4,0,0,4,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20405,20,405,4,1107,2,1,1106,2.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20406,20,406,4,7791,225,3,7789,391.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20408,20,408,4,1,0,1,0,0.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20410,20,410,4,7331,556,7,7324,2443.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20413,20,413,4,28,1,0,28,1.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20414,20,414,4,727,727,1,0,2123.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20415,20,415,4,267,265,3,0,651.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
20416,20,416,4,5857,14,2,5854,108.0,Cluster 4,Baja actividad térmica con alta cobertura meteorológica,Baja,Baja,Alta,#2563EB,4
